,listing_id,year,month,days_per_month,available,occupied,occ_yr,occ%,occ_yr%,avg_price,neighborhood,zipcode,bedrooms,bathrooms,number_of_reviews,review_scores_rating,price,area,num_comp,revpar
244,786696,2015,5,31,6,25,240,80.65,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,157.2675
245,786696,2015,6,30,5,25,240,83.33,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,162.4935
246,786696,2015,7,31,5,26,240,83.87,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,163.5465
247,786696,2015,8,31,0,31,240,100.0,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,195.0
248,786696,2015,9,30,0,30,240,100.0,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,195.0
249,786696,2015,10,31,0,31,240,100.0,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,195.0
250,786696,2015,11,30,5,25,240,83.33,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,162.4935
251,786696,2015,12,31,14,17,240,54.84,65.75,195.0,East Village,10003,1,1.0,19.0,94.0,155,Manhattan,468,106.938
252,796393,2015,1,30,4,26,205,86.67,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,173.34
253,796393,2015,2,28,0,28,205,100.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,200.0
254,796393,2015,3,31,0,31,205,100.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,200.0
255,796393,2015,4,30,0,30,205,100.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,200.0
256,796393,2015,5,31,0,31,205,100.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,200.0
257,796393,2015,6,30,0,30,205,100.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,200.0
258,796393,2015,7,31,17,14,205,45.16,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,90.32
259,796393,2015,8,31,19,12,205,38.71,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,77.42
260,796393,2015,9,30,16,14,205,46.67,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,93.34
261,796393,2015,10,31,18,13,205,41.94,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,83.88
262,796393,2015,11,30,24,6,205,20.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,40.0
263,796393,2015,12,31,31,0,205,0.0,56.16,200.0,East Village,10003,1,1.0,16.0,88.0,200,Manhattan,468,0.0
264,838485,2015,1,29,22,7,217,24.14,59.45,125.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,30.175
265,838485,2015,2,28,22,6,217,21.43,59.45,125.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,26.7875
266,838485,2015,3,31,8,23,217,74.19,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,204.0225
267,838485,2015,4,30,5,25,217,83.33,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,229.1575
268,838485,2015,5,31,3,28,217,90.32,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,248.38
269,838485,2015,6,30,6,24,217,80.0,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,220.0
270,838485,2015,7,31,9,22,217,70.97,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,195.1675
271,838485,2015,8,31,21,10,217,32.26,59.45,201.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,64.8426
272,838485,2015,9,30,3,27,217,90.0,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,247.5
273,838485,2015,10,31,6,25,217,80.65,59.45,275.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,221.7875
274,838485,2015,11,30,7,23,217,76.67,59.45,179.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,137.2393
275,838485,2015,12,31,9,22,217,70.97,59.45,179.0,East Village,10003,1,1.0,70.0,94.0,125,Manhattan,468,127.0363
276,883445,2015,1,30,8,22,152,73.33,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,131.2607
277,883445,2015,2,28,15,13,152,46.43,41.64,129.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,59.8947
278,883445,2015,3,31,7,24,152,77.42,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,138.5818
279,883445,2015,4,30,26,4,152,13.33,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,23.8607
280,883445,2015,5,31,31,0,152,0.0,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,0.0
281,883445,2015,6,30,6,24,152,80.0,41.64,199.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,159.2
282,883445,2015,7,31,31,0,152,0.0,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,0.0
283,883445,2015,8,31,26,5,152,16.13,41.64,179.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,28.8727
284,883445,2015,9,30,0,30,152,100.0,41.64,199.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,199.0
285,883445,2015,10,31,1,30,152,96.77,41.64,199.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,192.5723
286,883445,2015,11,30,11,19,152,63.33,41.64,199.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,126.0267
287,883445,2015,12,31,23,8,152,25.81,41.64,199.0,East Village,10003,1,1.0,87.0,94.0,159,Manhattan,468,51.3619
288,975229,2015,1,29,6,23,273,79.31,74.79,169.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,134.0339
289,975229,2015,2,28,14,14,273,50.0,74.79,110.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,55.0
290,975229,2015,3,31,6,25,273,80.65,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,160.4935
291,975229,2015,4,30,8,22,273,73.33,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,145.9267
292,975229,2015,5,31,6,25,273,80.65,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,160.4935
293,975229,2015,6,30,0,30,273,100.0,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,199.0
294,975229,2015,7,31,7,24,273,77.42,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,154.0658
295,975229,2015,8,31,17,14,273,45.16,74.79,199.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,89.8684
296,975229,2015,9,30,1,29,273,96.67,74.79,233.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,225.2411
297,975229,2015,10,31,0,31,273,100.0,74.79,233.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,233.0
298,975229,2015,11,30,0,30,273,100.0,74.79,233.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,233.0
299,975229,2015,12,31,0,31,273,100.0,74.79,233.0,East Village,10003,1,1.0,21.0,96.0,169,Manhattan,468,233.0
300,976242,2015,1,29,0,29,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
301,976242,2015,2,28,28,0,246,0.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,0.0
302,976242,2015,3,31,0,31,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
303,976242,2015,4,30,0,30,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
304,976242,2015,5,31,0,31,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
305,976242,2015,6,30,0,30,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
306,976242,2015,7,31,31,0,246,0.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,0.0
307,976242,2015,8,31,31,0,246,0.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,0.0
308,976242,2015,9,30,0,30,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
309,976242,2015,10,31,0,31,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
310,976242,2015,11,30,0,30,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
311,976242,2015,12,31,0,31,246,100.0,67.4,200.0,East Village,10003,1,1.0,31.0,89.0,200,Manhattan,468,200.0
312,1018195,2015,1,30,27,3,225,10.0,61.64,150.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,15.0
313,1018195,2015,2,28,28,0,225,0.0,61.64,189.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,0.0
314,1018195,2015,3,31,8,23,225,74.19,61.64,239.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,177.3141
315,1018195,2015,4,30,4,26,225,86.67,61.64,239.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,207.1413
316,1018195,2015,5,31,7,24,225,77.42,61.64,239.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,185.0338
317,1018195,2015,6,30,2,28,225,93.33,61.64,289.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,269.7237
318,1018195,2015,7,31,10,21,225,67.74,61.64,289.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,195.7686
319,1018195,2015,8,31,15,16,225,51.61,61.64,289.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,149.1529
320,1018195,2015,9,30,0,30,225,100.0,61.64,349.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,349.0
321,1018195,2015,12,31,16,15,225,48.39,61.64,205.0,East Village,10003,1,1.0,24.0,90.0,149,Manhattan,468,99.1995
322,1106320,2015,1,29,29,0,245,0.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,0.0
323,1106320,2015,2,28,28,0,245,0.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,0.0
324,1106320,2015,3,31,8,23,245,74.19,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,118.704
325,1106320,2015,4,30,12,18,245,60.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,96.0
326,1106320,2015,5,31,8,23,245,74.19,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,118.704
327,1106320,2015,6,30,2,28,245,93.33,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,149.328
328,1106320,2015,7,31,2,29,245,93.55,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,149.68
329,1106320,2015,8,31,19,12,245,38.71,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,61.936
330,1106320,2015,9,30,0,30,245,100.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,160.0
331,1106320,2015,10,31,0,31,245,100.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,160.0
332,1106320,2015,11,30,9,21,245,70.0,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,112.0
333,1106320,2015,12,31,3,28,245,90.32,67.12,160.0,East Village,10003,1,1.0,36.0,95.0,160,Manhattan,468,144.512
334,1141731,2015,1,30,0,30,170,100.0,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,145.0
335,1141731,2015,2,28,0,28,170,100.0,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,145.0
336,1141731,2015,3,31,0,31,170,100.0,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,145.0
337,1141731,2015,4,30,0,30,170,100.0,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,145.0
338,1141731,2015,5,31,0,31,170,100.0,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,145.0
339,1141731,2015,6,30,11,19,170,63.33,46.58,145.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,91.8285
340,1141731,2015,7,31,30,1,170,3.23,46.58,126.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,4.0698
341,1141731,2015,8,31,31,0,170,0.0,46.58,131.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,0.0
342,1141731,2015,9,30,30,0,170,0.0,46.58,130.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,0.0
343,1141731,2015,10,31,31,0,170,0.0,46.58,131.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,0.0
344,1141731,2015,11,30,30,0,170,0.0,46.58,130.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,0.0
345,1141731,2015,12,31,31,0,170,0.0,46.58,130.0,East Village,10003,1,1.0,14.0,93.0,125,Manhattan,468,0.0
346,1283523,2015,1,30,14,16,277,53.33,75.89,150.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,79.995
347,1283523,2015,2,28,13,15,277,53.57,75.89,150.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,80.355
348,1283523,2015,3,31,6,25,277,80.65,75.89,140.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,112.91
349,1283523,2015,4,30,4,26,277,86.67,75.89,140.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,121.338
350,1283523,2015,5,31,0,31,277,100.0,75.89,140.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,140.0
351,1283523,2015,6,30,0,30,277,100.0,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,160.0
352,1283523,2015,7,31,0,31,277,100.0,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,160.0
353,1283523,2015,8,31,9,22,277,70.97,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,113.552
354,1283523,2015,9,30,2,28,277,93.33,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,149.328
355,1283523,2015,10,31,0,31,277,100.0,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,160.0
356,1283523,2015,11,30,7,23,277,76.67,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,122.672
357,1283523,2015,12,31,4,27,277,87.1,75.89,160.0,East Village,10003,1,1.0,26.0,84.0,140,Manhattan,468,139.36
358,1759462,2015,1,29,10,19,278,65.52,76.16,199.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,130.3848
359,1759462,2015,2,28,6,22,278,78.57,76.16,199.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,156.3543
360,1759462,2015,3,31,6,25,278,80.65,76.16,170.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,137.105
361,1759462,2015,4,30,7,23,278,76.67,76.16,170.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,130.339
362,1759462,2015,5,31,2,29,278,93.55,76.16,170.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,159.035
363,1759462,2015,6,30,3,27,278,90.0,76.16,190.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,171.0
364,1759462,2015,7,31,6,25,278,80.65,76.16,190.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,153.235
365,1759462,2015,8,31,0,31,278,100.0,76.16,199.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,199.0
366,1759462,2015,9,30,2,28,278,93.33,76.16,225.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,209.9925
367,1759462,2015,10,31,0,31,278,100.0,76.16,225.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,225.0
368,1759462,2015,11,30,11,19,278,63.33,76.16,225.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,142.4925
369,1759462,2015,12,31,5,26,278,83.87,76.16,225.0,East Village,10003,1,1.0,25.0,98.0,199,Manhattan,468,188.7075
370,1857078,2015,1,30,5,25,249,83.33,68.22,159.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,132.4947
371,1857078,2015,2,28,0,28,249,100.0,68.22,159.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,159.0
372,1857078,2015,3,31,10,21,249,67.74,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,102.9648
373,1857078,2015,4,30,0,30,249,100.0,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,152.0
374,1857078,2015,5,31,0,31,249,100.0,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,152.0
375,1857078,2015,6,30,4,26,249,86.67,68.22,200.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,173.34
376,1857078,2015,7,31,31,0,249,0.0,68.22,200.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,0.0
377,1857078,2015,8,31,31,0,249,0.0,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,0.0
378,1857078,2015,9,30,0,30,249,100.0,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,152.0
379,1857078,2015,10,31,0,31,249,100.0,68.22,152.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,152.0
380,1857078,2015,11,30,2,28,249,93.33,68.22,159.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,148.3947
381,1857078,2015,12,31,15,16,249,51.61,68.22,159.0,East Village,10003,1,1.0,14.0,87.0,159,Manhattan,468,82.0599
382,1931258,2015,1,30,19,11,197,36.67,53.97,129.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,47.3043
383,1931258,2015,2,28,22,6,197,21.43,53.97,129.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,27.6447
384,1931258,2015,3,31,7,24,197,77.42,53.97,189.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,146.3238
385,1931258,2015,4,30,7,23,197,76.67,53.97,189.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,144.9063
386,1931258,2015,5,31,16,15,197,48.39,53.97,189.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,91.4571
387,1931258,2015,6,30,1,29,197,96.67,53.97,209.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,202.0403
388,1931258,2015,7,31,24,7,197,22.58,53.97,189.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,42.6762
389,1931258,2015,8,31,31,0,197,0.0,53.97,189.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,0.0
390,1931258,2015,9,30,2,28,197,93.33,53.97,179.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,167.0607
391,1931258,2015,10,31,0,31,197,100.0,53.97,179.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,179.0
392,1931258,2015,11,30,0,30,197,100.0,53.97,179.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,179.0
393,1931258,2015,12,31,12,19,197,61.29,53.97,170.0,East Village,10003,1,1.0,35.0,93.0,149,Manhattan,468,104.193
394,1969774,2015,1,30,30,0,151,0.0,41.37,199.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,0.0
395,1969774,2015,2,28,28,0,151,0.0,41.37,199.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,0.0
396,1969774,2015,3,31,8,23,151,74.19,41.37,325.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,241.1175
397,1969774,2015,4,30,24,6,151,20.0,41.37,325.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,65.0
398,1969774,2015,5,31,31,0,151,0.0,41.37,275.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,0.0
399,1969774,2015,6,30,11,19,151,63.33,41.37,325.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,205.8225
400,1969774,2015,7,31,19,12,151,38.71,41.37,275.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,106.4525
401,1969774,2015,8,31,31,0,151,0.0,41.37,281.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,0.0
402,1969774,2015,9,30,1,29,151,96.67,41.37,325.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,314.1775
403,1969774,2015,10,31,5,26,151,83.87,41.37,325.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,272.5775
404,1969774,2015,11,30,0,30,151,100.0,41.37,275.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,275.0
405,1969774,2015,12,31,0,31,151,100.0,41.37,275.0,East Village,10003,1,1.0,59.0,88.0,175,Manhattan,468,275.0
406,2237997,2015,1,29,13,16,278,55.17,76.16,135.0,East Village,10003,1,1.0,11.0,91.0,135,Manhattan,468,74.4795
407,2237997,2015,9,30,0,30,278,100.0,76.16,125.0,East Village,10003,1,1.0,11.0,91.0,135,Manhattan,468,125.0
408,2237997,2015,10,31,0,31,278,100.0,76.16,140.0,East Village,10003,1,1.0,11.0,91.0,135,Manhattan,468,140.0
409,2237997,2015,11,30,17,13,278,43.33,76.16,120.0,East Village,10003,1,1.0,11.0,91.0,135,Manhattan,468,51.996
410,2237997,2015,12,31,0,31,278,100.0,76.16,140.0,East Village,10003,1,1.0,11.0,91.0,135,Manhattan,468,140.0
411,2244103,2015,1,30,2,28,260,93.33,71.23,189.0,East Village,10003,1,1.0,14.0,100.0,175,Manhattan,468,176.3937
412,2244103,2015,2,28,12,16,260,57.14,71.23,189.0,East Village,10003,1,1.0,14.0,100.0,175,Manhattan,468,107.9946
413,2244103,2015,3,31,11,20,260,64.52,71.23,195.0,East Village,10003,1,1.0,14.0,100.0,175,Manhattan,468,125.814
414,2244103,2015,4,30,1,29,260,96.67,71.23,195.0,East Village,10003,1,1.0,14.0,100.0,175,Manhattan,468,188.5065
415,2244103,2015,5,31,0,31,260,100.0,71.23,195.0,East Village,10003,1,1.0,14.0,100.0,175,Manhattan,468,195.0
